"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Costa Rica","CRI","Urban population (% of total)","SP.URB.TOTL.IN.ZS","34.254","34.329","34.404","34.606","35.197","35.791","36.39","36.993","37.601","38.212","38.827","39.445","40.068","40.655","41.002","41.349","41.698","42.046","42.396","42.747","43.099","43.45","43.803","44.156","44.542","45.445","46.353","47.263","48.176","49.088","50.002","50.916","51.83","52.741","53.651","54.559","55.465","56.365","57.262","58.154","59.049","60.407","61.751","63.077","64.385","65.669","66.932","68.172","69.387","70.573","71.734","72.866","73.94","74.956","",
"Caribbean small states","CSS","Urban population (% of total)","SP.URB.TOTL.IN.ZS","31.6004402125354","31.8236747025099","32.0648547459944","32.3232485501464","32.5910478378844","32.8536115067302","33.1268242050086","33.4075514820864","33.6908212664301","33.9687322586701","34.2409817801228","34.5055098923499","34.855147325829","35.2880013952299","35.7114484755478","36.1295576320511","36.5457379527397","36.9554402561245","37.3638147157612","37.7739957930952","38.1737720490869","38.3484414608486","38.54319752617","38.622523775889","38.7111334539855","38.8010610261035","38.8962635594126","38.9887338127446","39.0761148613012","39.1894213989634","39.314520191179","39.52683864177","39.7279032415538","39.9312363742926","40.1375316166795","40.3487640201587","40.5785726666477","40.7998074368428","41.0202522234724","41.2332993900074","41.4289353874285","41.5233228822735","41.5659979537725","41.6038588388245","41.641865365497","41.6672719060771","41.6886787703557","41.7073606335471","41.7254813319085","41.7462995149631","41.7749428067686","41.8297119873996","41.8960236304103","41.9748569729018","",
"Cuba","CUB","Urban population (% of total)","SP.URB.TOTL.IN.ZS","58.401","58.588","58.776","58.963","59.15","59.337","59.523","59.709","59.895","60.081","60.266","60.976","61.8","62.614","63.423","64.224","65.018","65.802","66.579","67.346","68.106","68.853","69.414","69.925","70.433","70.933","71.43","71.921","72.408","72.888","73.364","73.676","73.827","73.977","74.127","74.277","74.426","74.618","74.855","75.089","75.323","75.555","75.785","75.947","76.041","76.134","76.227","76.32","76.413","76.505","76.597","76.689","76.781","76.872","",
"Curacao","CUW","Urban population (% of total)","SP.URB.TOTL.IN.ZS","74.71","75.102","75.49","75.875","76.255","76.631","77.003","77.37","77.734","78.093","78.448","78.799","79.146","79.488","79.827","80.161","80.491","80.817","81.138","81.456","81.769","82.078","82.383","82.684","82.982","83.274","83.563","83.848","84.129","84.405","84.678","84.947","85.444","86.224","86.969","87.68","88.358","89.002","89.615","90.198","90.752","91.011","90.894","90.775","90.655","90.534","90.411","90.287","90.161","90.034","89.905","89.775","89.652","89.537","",
"Cayman Islands","CYM","Urban population (% of total)","SP.URB.TOTL.IN.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Cyprus","CYP","Urban population (% of total)","SP.URB.TOTL.IN.ZS","35.628","36.175","36.674","37.176","37.681","38.188","38.698","39.21","39.726","40.242","40.761","41.283","41.807","42.757","45.007","47.277","49.563","51.843","54.119","56.378","58.614","60.809","62.964","63.822","64.252","64.678","65.102","65.524","65.945","66.361","66.776","67.188","67.598","67.792","67.915","68.038","68.161","68.283","68.405","68.527","68.648","68.769","68.694","68.553","68.41","68.268","68.125","67.982","67.839","67.695","67.551","67.406","67.261","67.133","",
"Czech Republic","CZE","Urban population (% of total)","SP.URB.TOTL.IN.ZS","59.548","60.063","60.555","61.044","61.532","62.016","62.498","62.978","63.456","63.93","64.402","65.295","66.484","67.649","68.794","69.917","71.018","72.092","73.142","74.167","75.167","75.481","75.452","75.423","75.394","75.365","75.336","75.307","75.278","75.249","75.22","75.158","75.03","74.901","74.772","74.643","74.513","74.382","74.251","74.12","73.988","73.877","73.809","73.74","73.671","73.602","73.533","73.463","73.394","73.324","73.255","73.185","73.115","73.06","",
"Germany","DEU","Urban population (% of total)","SP.URB.TOTL.IN.ZS","71.384","71.697","71.762","71.826","71.891","71.955","72.019","72.083","72.147","72.211","72.274","72.332","72.389","72.446","72.503","72.56","72.617","72.674","72.73","72.787","72.844","72.989","73.107","73.103","72.943","72.711","72.617","72.205","72.999","72.976","73.118","73.269","73.36","73.381","73.343","73.286","73.232","73.17","73.104","73.064","73.067","73.113","73.174","73.233","73.289","73.355","73.494","73.695","73.895","74.093","74.291","74.488","74.688","74.89","",
"Djibouti","DJI","Urban population (% of total)","SP.URB.TOTL.IN.ZS","50.325","51.448","52.619","53.787","54.952","56.109","57.26","58.404","59.54","60.664","61.777","62.878","63.968","65.04","66.099","67.142","68.17","69.178","70.169","71.141","72.096","73.028","73.942","74.504","74.715","74.925","75.134","75.341","75.548","75.753","75.957","76.114","76.161","76.207","76.254","76.3","76.347","76.393","76.439","76.485","76.532","76.578","76.624","76.67","76.716","76.761","76.807","76.853","76.899","76.944","76.996","77.053","77.117","77.186","",
"Dominica","DMA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","37.846","37.912","37.979","38.046","38.113","38.18","38.247","38.314","38.381","38.448","38.683","39.47","40.264","41.061","41.864","42.671","43.484","44.297","45.115","45.935","46.759","47.793","49.524","51.257","52.99","54.71","56.422","58.118","59.798","61.45","63.079","64.482","64.569","64.656","64.744","64.831","64.918","65.005","65.092","65.179","65.265","65.382","65.689","65.994","66.299","66.601","66.903","67.203","67.502","67.799","68.094","68.389","68.681","68.97","",
"Denmark","DNK","Urban population (% of total)","SP.URB.TOTL.IN.ZS","73.687","74.417","75.093","75.757","76.409","77.048","77.619","78.163","78.698","79.222","79.737","80.239","80.731","81.211","81.683","82.146","82.6","82.886","83.169","83.448","83.723","83.915","84.025","84.134","84.243","84.351","84.458","84.565","84.671","84.777","84.843","84.871","84.898","84.925","84.952","84.979","85.006","85.033","85.06","85.086","85.1","85.15","85.25","85.36","85.566","85.856","86.098","86.293","86.487","86.654","86.795","86.957","87.142","87.324","",
"Dominican Republic","DOM","Urban population (% of total)","SP.URB.TOTL.IN.ZS","30.229","31.141","32.094","33.061","34.044","35.039","36.048","37.069","38.104","39.147","40.209","41.291","42.382","43.478","44.582","45.691","46.807","47.922","49.041","50.16","51.281","52.398","53.05","53.323","53.596","53.868","54.14","54.412","54.684","54.955","55.226","55.497","55.767","56.037","56.751","57.596","58.437","59.272","60.102","60.926","61.746","62.556","63.361","64.596","65.995","67.364","68.705","70.016","71.297","72.541","73.752","74.929","76.039","77.082","",
"Algeria","DZA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","30.51","31.797","33.214","34.662","36.141","37.643","38.84","39.004","39.169","39.334","39.5","39.665","39.831","39.997","40.163","40.33","40.497","40.928","41.794","42.665","43.542","44.42","45.303","46.189","47.079","47.968","48.86","49.722","50.511","51.298","52.085","52.871","53.657","54.439","55.219","55.997","56.774","57.544","58.313","59.118","59.919","60.712","61.501","62.284","63.061","63.83","64.593","65.348","66.097","66.822","67.526","68.209","68.87","69.51","",
"East Asia & Pacific (developing only)","EAP","Urban population (% of total)","SP.URB.TOTL.IN.ZS","16.9152374807151","17.3887993751158","17.8610142137486","18.3347961321972","18.8171179984412","18.7473354062758","18.7079443073281","18.7082524214957","18.7226225166919","18.7466306839759","18.7760109781912","18.8090722804038","18.8633601877467","19.0046751768434","19.2234896523979","19.2737730267386","19.4369508032692","19.6046609678813","20.0078060199152","20.6563609460733","21.3402706050312","22.0553561083171","22.7812016636301","23.4081770846177","24.0508596727025","24.7044247640135","25.3689552729053","26.0452509032339","26.7348857256838","27.4380666864082","28.1557388858961","28.932946881254","29.7358447799193","30.5527132300237","31.3840000230829","32.2276696409816","33.0866346952626","33.9547969661342","34.8361278403016","35.7291653254356","36.6466548949671","37.6727305899218","38.7801294720634","39.8998339502143","41.0305579127234","42.1669148433131","43.2804593547927","44.3824016924399","45.4891554520813","46.5940425979733","47.6997986591133","48.8017694843306","49.8782786718414","50.9255260193285","",
"East Asia & Pacific (all income levels)","EAS","Urban population (% of total)","SP.URB.TOTL.IN.ZS","22.4644218043846","23.1165799860813","23.6468816344972","24.1151251688187","24.5937632335863","24.589818865765","24.5833617639202","24.6285853103136","24.6659174198145","24.7717701582066","24.845441549242","24.9264447072393","25.0248837278714","25.1820536673305","25.4614308341322","25.5855242579201","25.7437333374424","25.9104417897655","26.2843710524176","26.8794814402572","27.5030136319623","28.1596942828231","28.8162837523787","29.3811128243501","29.9602117788664","30.5433945423837","31.1435473669318","31.7564118626801","32.3752467853447","33.0082338150357","33.6534229868113","34.3456868358313","35.057012630571","35.7843214901053","36.5309517697769","37.2920848345175","38.0632431073258","38.8314685425373","39.6117286734876","40.4021789440815","41.2203597539088","42.2183332796008","43.3077614957215","44.3981294869519","45.4915719367172","46.5830575180365","47.6396630865761","48.6766356970776","49.721556557764","50.7556377179427","51.786042626446","52.8197927051491","53.8158044665778","54.7810140106451","",
"Europe & Central Asia (developing only)","ECA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","39.1462181020209","39.8092268974798","40.471876251209","41.1344510932755","41.7979295797254","42.4856917117723","43.1782386129509","43.8537981851048","44.5304719945638","45.2069444791466","45.8745383878581","46.4935658814674","47.0792994515042","47.6613743555563","48.2399225013882","48.7816634851403","49.2866920730554","49.7816947945629","50.2830322618209","50.7536882642975","51.1830802022694","51.7797581672217","52.4415543780807","53.1075606882702","53.7789344757814","54.4238438100599","54.9964503610911","55.5348303985585","56.0733414124656","56.4921467240898","56.7855780297327","56.9764428804895","57.0777940341761","57.1370070090997","57.1900130919681","57.2365515410969","57.275632744553","57.3206839416792","57.3779400427036","57.449341620687","57.5307951363091","57.6515140443781","57.8286046091447","58.0391227382201","58.2519780622086","58.4669722551488","58.6795342280721","58.8892147769426","59.0927477174502","59.2863358506872","59.462383175924","59.6452125530507","59.8605553707932","60.0784065080071","",
"Europe & Central Asia (all income levels)","ECS","Urban population (% of total)","SP.URB.TOTL.IN.ZS","55.3801141940979","55.9150059535895","56.4489495886435","57.0093060104962","57.5691803329138","58.1379719750197","58.703860296774","59.2530583461785","59.7830802279101","60.2833785951382","60.7755391746736","61.2474045829811","61.7073357164836","62.1567845946034","62.5971151981618","63.0057716053017","63.3909948548283","63.7804976526925","64.1741249931078","64.5282375838774","64.8349300600455","65.1779337852245","65.4965100365708","65.7993040217273","66.0920626067566","66.3742576833713","66.6508306833985","66.8888678067797","67.2448811383087","67.4492542678716","67.5944812792745","67.7158892672306","67.8038237235571","67.870185840819","67.9367572804638","68.000097140004","68.0623339896421","68.1175654921512","68.1763307032389","68.2449834647081","68.3328105127211","68.4470229449402","68.6104713375426","68.7798462504846","68.9489586033244","69.120733876386","69.2984646009718","69.4843396352203","69.6648835978986","69.8312944410853","69.9910644756107","70.1510206305386","70.3146766829353","70.4867761813523","",
"Ecuador","ECU","Urban population (% of total)","SP.URB.TOTL.IN.ZS","33.878","34.466","35.06","35.606","36.122","36.64","37.162","37.686","38.215","38.744","39.278","39.813","40.352","40.892","41.457","42.363","43.276","44.191","45.111","46.034","46.961","47.888","48.818","49.658","50.438","51.215","51.993","52.769","53.546","54.318","55.09","55.709","56.226","56.74","57.254","57.766","58.277","58.785","59.291","59.796","60.299","60.799","61.118","61.316","61.514","61.711","61.907","62.104","62.3","62.495","62.69","62.885","63.088","63.298","",
"Egypt, Arab Rep.","EGY","Urban population (% of total)","SP.URB.TOTL.IN.ZS","37.864","38.272","38.624","38.977","39.331","39.686","40.042","40.399","40.758","41.117","41.477","41.838","42.2","42.563","42.926","43.291","43.656","43.81","43.826","43.842","43.858","43.874","43.89","43.906","43.922","43.938","43.954","43.877","43.744","43.611","43.478","43.345","43.212","43.079","42.946","42.814","42.681","42.658","42.704","42.75","42.797","42.843","42.889","42.935","42.981","43.027","43.073","43.078","43.058","43.039","43.019","43","43.002","43.025","",
"Euro area","EMU","Urban population (% of total)","SP.URB.TOTL.IN.ZS","62.3366649577169","62.8111328747872","63.3000238564857","63.8568287579694","64.4123872572555","64.9659296163102","65.5151120029078","66.0487978639106","66.5340061944247","66.9417317503727","67.3397696967972","67.7179954646582","68.0429778423934","68.3457189129069","68.6367049292842","68.8796086839036","69.0908692492564","69.3230704065416","69.5572468753226","69.7906278446222","70.0236608536265","70.2575633800126","70.4140512841566","70.5238864958631","70.5925791199753","70.6454134733032","70.7350853141196","70.7433153505946","71.064921448263","71.177247612384","71.3347399257259","71.5062685973588","71.6639917147142","71.8064797456161","71.9318366371038","72.0475714689831","72.162560772073","72.2741161813192","72.3836262958593","72.5061722378982","72.6534716048262","72.8308220510772","73.0498010188991","73.274132261404","73.4936613154706","73.7129233776172","73.9454177539202","74.1854791092589","74.4228767908316","74.6582129005337","74.8933948317743","75.1280835824462","75.3577399290101","75.5788416845596","",
"Eritrea","ERI","Urban population (% of total)","SP.URB.TOTL.IN.ZS","9.751","10.059","10.377","10.703","11.039","11.383","11.737","12.1","12.263","12.427","12.593","12.762","12.932","13.104","13.278","13.454","13.632","13.812","13.994","14.178","14.364","14.552","14.742","14.934","15.116","15.228","15.341","15.455","15.569","15.684","15.8","15.926","16.062","16.21","16.367","16.536","16.717","16.908","17.112","17.328","17.555","17.796","18.049","18.315","18.595","18.889","19.196","19.518","19.854","20.206","20.572","20.954","21.352","21.765","",
"Spain","ESP","Urban population (% of total)","SP.URB.TOTL.IN.ZS","56.567","57.303","58.308","59.306","60.298","61.278","62.251","63.214","64.168","65.108","66.038","66.848","67.541","68.224","68.901","69.57","70.231","70.883","71.527","72.162","72.789","73.279","73.515","73.749","73.982","74.213","74.444","74.673","74.9","75.126","75.351","75.528","75.61","75.692","75.774","75.856","75.938","76.019","76.1","76.181","76.262","76.343","76.533","76.778","77.022","77.263","77.502","77.74","77.976","78.21","78.442","78.673","78.902","79.129","",
"Estonia","EST","Urban population (% of total)","SP.URB.TOTL.IN.ZS","57.533","58.304","59.072","59.836","60.596","61.348","62.097","62.839","63.577","64.307","64.947","65.483","66.017","66.545","67.069","67.589","68.106","68.617","69.124","69.497","69.711","69.924","70.136","70.347","70.558","70.767","70.975","71.183","71.39","71.415","71.231","71.046","70.86","70.674","70.487","70.3","70.111","69.923","69.733","69.543","69.368","69.242","69.116","68.989","68.862","68.735","68.607","68.479","68.351","68.223","68.094","67.965","67.835","67.721","",
"Ethiopia","ETH","Urban population (% of total)","SP.URB.TOTL.IN.ZS","6.433","6.65","6.874","7.104","7.342","7.587","7.84","8.1","8.26","8.422","8.588","8.756","8.928","9.102","9.279","9.46","9.644","9.83","10.02","10.214","10.41","10.61","10.813","11.02","11.232","11.453","11.679","11.909","12.143","12.38","12.621","12.867","13.116","13.37","13.627","13.827","14.006","14.186","14.369","14.553","14.74","14.927","15.118","15.31","15.504","15.7","15.899","16.116","16.51","16.91","17.319","17.735","18.16","18.59","",
"European Union","EUU","Urban population (% of total)","SP.URB.TOTL.IN.ZS","61.212589082033","61.6732255564372","62.1255742565134","62.6188180574743","63.1093890607199","63.6035984916179","64.0818886788593","64.526346525035","64.94089945373","65.3099825325737","65.6751946032037","66.0491756435675","66.4272596793217","66.7876557265399","67.1365356066738","67.4474053500565","67.733378652251","68.0373773488462","68.349569547412","68.6518876102102","68.93799586609","69.1872209577943","69.3563204648796","69.4972064800778","69.6140871148608","69.7214258792313","69.8525531757759","69.9318095211044","70.2137413059263","70.3477469597987","70.4958517279228","70.6688509029358","70.8140273321666","70.9134278980279","71.006601128508","71.0938457824881","71.1864740689188","71.2668682228385","71.3507726434037","71.4398382477394","71.5597174500036","71.7107925181359","71.9303006281973","72.1424485704523","72.3521712178228","72.5652155177649","72.7895951534211","73.0277649147738","73.2644341257278","73.4898142830821","73.7121710087809","73.9289114386924","74.1427009572245","74.3572426645762","",
"Fragile and conflict affected situations","FCS","Urban population (% of total)","SP.URB.TOTL.IN.ZS","17.5652694794532","18.0413986344878","18.536797995225","19.0533098560727","19.5862783267228","20.1600716532158","20.7051458693066","21.2526133558139","21.8127229728993","22.3832999822663","22.9578568978141","23.5113966528818","24.0567391522327","24.5785106293958","25.0042590308303","25.4271606062062","25.8576374588185","26.2884654535267","26.7103264562528","27.0631075922274","27.4072604571495","27.7535382546494","28.0918027125179","28.4838866471819","28.9326165279036","29.3924475807552","29.8526877431124","30.3154798527191","30.7387480117548","31.1460971989473","31.8341480736258","32.2400429240341","32.5986401065479","32.9131495516941","33.1355816944539","33.3808105717014","33.6449601688283","33.9480243797782","34.2654199810185","34.5988747275846","34.9307111354787","35.2797607451923","35.6237444151773","35.9485532384167","36.2783935047735","36.6361676701924","37.0078301232019","37.3955306619553","37.7917406031754","38.1903023505605","38.5867236535271","38.9802781726441","39.3775191175142","39.7788203341204","",
"Finland","FIN","Urban population (% of total)","SP.URB.TOTL.IN.ZS","55.29","56.321","57.162","57.998","58.832","59.658","60.48","61.295","62.106","62.908","63.704","64.523","65.366","66.197","67.019","67.831","68.634","69.423","70.202","70.97","71.727","72.528","73.373","74.202","75.015","75.808","76.567","77.291","78","78.691","79.367","79.843","80.128","80.409","80.688","80.963","81.223","81.466","81.707","81.946","82.183","82.368","82.503","82.638","82.772","82.905","83.037","83.168","83.299","83.429","83.558","83.688","83.819","83.952","",
"Fiji","FJI","Urban population (% of total)","SP.URB.TOTL.IN.ZS","29.681","30.248","30.823","31.403","31.991","32.582","33.18","33.604","33.987","34.371","34.758","35.147","35.538","35.93","36.324","36.721","37.119","37.319","37.469","37.619","37.769","37.919","38.07","38.221","38.372","38.523","38.675","39.327","40.085","40.845","41.611","42.381","43.156","43.933","44.713","45.496","46.282","46.732","47.123","47.515","47.908","48.3","48.692","49.085","49.479","49.871","50.264","50.657","51.051","51.44","51.828","52.214","52.596","52.976","",
"France","FRA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","61.88","62.607","63.489","64.702","65.898","67.071","68.225","69.357","70.238","70.648","71.055","71.459","71.86","72.256","72.65","72.926","72.997","73.068","73.14","73.211","73.282","73.352","73.425","73.5","73.575","73.65","73.725","73.8","73.875","73.95","74.056","74.229","74.401","74.572","74.743","74.912","75.082","75.25","75.417","75.614","75.871","76.127","76.38","76.632","76.883","77.13","77.377","77.621","77.864","78.106","78.345","78.584","78.82","79.055","",
"Faeroe Islands","FRO","Urban population (% of total)","SP.URB.TOTL.IN.ZS","21.383","22.141","22.962","23.805","24.669","25.553","26.328","26.723","27.122","27.524","27.951","28.417","28.888","29.362","29.842","30.326","30.815","31.307","31.355","31.27","31.186","31.101","31.017","30.933","30.849","30.766","30.682","30.598","30.515","30.432","30.594","30.814","30.842","30.87","30.898","30.926","33.035","35.354","35.654","35.86","36.337","37.175","38.022","38.714","39.247","39.781","40.147","40.341","40.536","40.731","40.926","41.122","41.323","41.53","",
"Micronesia, Fed. Sts.","FSM","Urban population (% of total)","SP.URB.TOTL.IN.ZS","22.312","22.553","22.797","23.042","23.289","23.537","23.788","24.04","24.295","24.551","24.808","25.068","25.33","25.593","25.741","25.858","25.975","26.092","26.209","26.327","26.445","26.417","26.35","26.283","26.216","26.149","26.083","26.016","25.95","25.884","25.818","25.752","25.686","25.62","25.554","25.068","24.473","23.889","23.314","22.749","22.33","22.33","22.33","22.33","22.33","22.33","22.324","22.317","22.311","22.305","22.298","22.303","22.317","22.342","",
"Gabon","GAB","Urban population (% of total)","SP.URB.TOTL.IN.ZS","17.398","18.33","19.594","20.923","22.318","23.775","25.297","26.883","28.533","30.237","32","34.082","36.231","38.43","40.681","42.971","45.295","47.633","49.985","52.337","54.682","57","58.372","59.73","61.076","62.402","63.711","65","66.412","67.792","69.143","70.462","71.749","72.999","74.214","75.358","76.431","77.437","78.379","79.26","80.082","80.85","81.565","82.23","82.847","83.421","83.952","84.443","84.896","85.313","85.697","86.047","86.367","86.658","",
"United Kingdom","GBR","Urban population (% of total)","SP.URB.TOTL.IN.ZS","78.444","78.374","78.237","78.099","77.96","77.821","77.682","77.541","77.4","77.259","77.117","77.03","77.195","77.358","77.521","77.683","77.844","78.005","78.164","78.323","78.481","78.588","78.539","78.489","78.44","78.39","78.34","78.29","78.24","78.19","78.14","78.112","78.172","78.232","78.293","78.353","78.413","78.472","78.532","78.591","78.651","78.751","79.047","79.339","79.629","79.915","80.199","80.479","80.757","81.031","81.302","81.57","81.834","82.092","",
"Georgia","GEO","Urban population (% of total)","SP.URB.TOTL.IN.ZS","43.069","43.559","44.051","44.544","45.039","45.534","46.03","46.527","47.025","47.522","48.006","48.474","48.942","49.409","49.876","50.344","50.812","51.279","51.747","52.156","52.497","52.836","53.176","53.516","53.855","54.194","54.532","54.87","55.208","55.277","55.038","54.799","54.559","54.32","54.08","53.841","53.6","53.36","53.12","52.879","52.638","52.398","52.293","52.352","52.411","52.47","52.525","52.575","52.625","52.723","52.869","53.016","53.162","53.309","",
"Ghana","GHA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","23.252","23.797","24.352","24.915","25.488","26.067","26.656","27.254","27.86","28.473","28.958","29.174","29.392","29.61","29.829","30.049","30.27","30.492","30.714","30.938","31.163","31.388","31.614","31.842","32.209","32.896","33.591","34.293","35.004","35.719","36.441","37.17","37.905","38.644","39.39","40.14","40.896","41.654","42.418","43.184","43.929","44.601","45.275","45.951","46.63","47.308","47.988","48.669","49.351","50.031","50.713","51.394","52.069","52.735","",
"Guinea","GIN","Urban population (% of total)","SP.URB.TOTL.IN.ZS","10.472","10.936","11.418","11.919","12.439","12.978","13.537","14.116","14.716","15.336","15.977","16.641","17.327","18.033","18.763","19.515","20.291","21.087","21.907","22.75","23.617","24.503","25.414","26.072","26.346","26.621","26.898","27.178","27.459","27.741","28.026","28.312","28.601","28.89","29.182","29.475","29.77","30.067","30.374","30.69","31.017","31.355","31.702","32.06","32.428","32.807","33.196","33.596","34.005","34.426","34.856","35.297","35.748","36.209","",
"Gambia, The","GMB","Urban population (% of total)","SP.URB.TOTL.IN.ZS","12.129","12.331","12.535","12.862","13.677","14.533","15.433","16.379","17.373","18.41","19.496","20.63","21.814","22.941","23.675","24.426","25.193","25.974","26.772","27.585","28.414","29.256","30.113","31.008","32.007","33.019","34.049","35.094","36.155","37.226","38.312","39.41","40.52","41.586","42.472","43.362","44.258","45.155","46.057","46.961","47.868","48.775","49.683","50.592","51.479","52.342","53.182","53.997","54.789","55.555","56.297","57.014","57.706","58.373","",
"Guinea-Bissau","GNB","Urban population (% of total)","SP.URB.TOTL.IN.ZS","13.6","13.747","13.895","14.045","14.197","14.349","14.503","14.658","14.815","14.972","15.132","15.293","15.455","15.618","15.783","15.95","16.118","16.287","16.457","16.743","17.605","18.499","19.43","20.395","21.397","22.431","23.502","24.608","25.75","26.923","28.131","29.371","30.335","31.091","31.857","32.633","33.42","34.215","35.019","35.832","36.654","37.482","38.318","39.162","40.013","40.867","41.729","42.596","43.468","44.342","45.221","46.081","46.924","47.747","",
"Equatorial Guinea","GNQ","Urban population (% of total)","SP.URB.TOTL.IN.ZS","25.537","26.144","26.234","26.323","26.413","26.502","26.592","26.682","26.773","26.863","26.954","27.045","27.136","27.227","27.319","27.41","27.502","27.594","27.687","27.779","27.872","27.965","28.058","28.151","29.028","29.94","30.871","31.817","32.78","33.755","34.745","35.748","36.766","37.792","38.831","38.834","38.829","38.823","38.817","38.811","38.806","38.8","38.794","38.802","38.822","38.856","38.903","38.963","39.037","39.123","39.223","39.337","39.463","39.603","",
"Greece","GRC","Urban population (% of total)","SP.URB.TOTL.IN.ZS","55.936","56.453","57.34","58.222","59.099","59.969","60.833","61.691","62.543","63.385","64.22","64.951","65.454","65.952","66.448","66.94","67.429","67.912","68.393","68.87","69.343","69.746","69.94","70.134","70.327","70.518","70.709","70.9","71.09","71.279","71.467","71.635","71.757","71.878","71.998","72.119","72.239","72.358","72.478","72.597","72.716","72.913","73.303","73.689","74.073","74.452","74.827","75.199","75.568","75.932","76.292","76.649","77","77.343","",
"Grenada","GRD","Urban population (% of total)","SP.URB.TOTL.IN.ZS","30.332","30.519","30.707","30.895","31.085","31.274","31.465","31.656","31.848","32.04","32.212","32.282","32.353","32.424","32.495","32.565","32.636","32.707","32.778","32.85","32.921","32.988","33.037","33.086","33.135","33.183","33.232","33.281","33.33","33.379","33.428","33.506","33.765","34.025","34.286","34.548","34.811","35.074","35.339","35.604","35.871","36.105","36.058","36.011","35.963","35.916","35.869","35.822","35.775","35.728","35.681","35.634","35.601","35.583","",
"Greenland","GRL","Urban population (% of total)","SP.URB.TOTL.IN.ZS","58.534","59.806","61.406","62.983","64.534","66.05","67.491","68.853","70.186","71.481","72.744","73.433","73.675","73.914","74.152","74.389","74.625","74.966","75.355","75.74","76.121","76.497","76.869","77.237","77.602","77.961","78.317","78.668","79.016","79.359","79.698","80.033","80.301","80.503","80.703","80.902","81.1","81.226","81.351","81.476","81.6","81.849","82.095","82.338","82.58","82.858","83.172","83.482","83.787","84.087","84.383","84.755","85.2","85.633","",
"Guatemala","GTM","Urban population (% of total)","SP.URB.TOTL.IN.ZS","31.121","31.768","32.424","33.086","33.682","33.989","34.298","34.608","34.919","35.232","35.545","35.861","36.177","36.446","36.582","36.718","36.854","36.99","37.127","37.263","37.401","37.605","37.99","38.376","38.764","39.152","39.543","39.934","40.328","40.721","41.117","41.513","41.912","42.31","42.71","43.11","43.512","43.914","44.318","44.722","45.127","45.532","45.937","46.344","46.756","47.172","47.593","48.019","48.449","48.884","49.323","49.765","50.212","50.661","",
"Guam","GUM","Urban population (% of total)","SP.URB.TOTL.IN.ZS","50.147","51.23","52.314","53.396","54.475","55.548","56.617","57.68","58.738","59.784","61.92","67.153","71.999","76.371","80.252","83.632","86.534","88.983","91.036","92.737","93.753","93.491","93.219","92.937","92.643","92.339","92.023","91.695","91.354","91.002","90.796","91.061","91.32","91.571","91.816","92.055","92.287","92.513","92.733","92.946","93.129","93.233","93.334","93.435","93.534","93.631","93.727","93.822","93.916","94.008","94.099","94.187","94.273","94.356","",
"Guyana","GUY","Urban population (% of total)","SP.URB.TOTL.IN.ZS","29.009","29.049","29.089","29.129","29.169","29.209","29.249","29.289","29.329","29.369","29.425","29.533","29.641","29.75","29.858","29.967","30.076","30.186","30.295","30.405","30.488","30.396","30.305","30.215","30.124","30.033","29.943","29.853","29.763","29.673","29.583","29.493","29.404","29.315","29.226","29.137","29.048","28.959","28.871","28.782","28.694","28.606","28.518","28.431","28.358","28.301","28.258","28.231","28.218","28.221","28.239","28.271","28.319","28.382","",
"High income","HIC","Urban population (% of total)","SP.URB.TOTL.IN.ZS","62.5068208770713","63.0665215591964","63.6280182871277","64.2051965204744","64.781803668935","65.3562701302658","65.9259408835748","66.5006023118515","67.0619977171343","67.6055398839944","68.1284678496762","68.586200501687","69.0148515505271","69.4303053418074","69.8472017971604","70.2421353279088","70.5698519690862","70.8888502965593","71.2075463158894","71.5051747814633","71.7828330268931","72.090038988591","72.3660884155154","72.6227732525249","72.8667844319062","73.1058307043877","73.3715143709352","73.6170612992884","73.940732964655","74.1656107802612","74.375756585277","74.613809331168","74.7986339519469","75.0142305015828","75.226832102303","75.4654153827698","75.665223959435","75.8514739952525","76.0413195412435","76.2306593724409","76.4249648965903","76.7185165620569","77.0567021035872","77.3802478477367","77.6956898200307","78.0010958994257","78.2807770242287","78.5470788877333","78.8071163892519","79.0562307114279","79.2941014361439","79.52538902503","79.7526524921281","79.9647497807525","",
