"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Papua New Guinea","PNG","Rural population","SP.RUR.TOTL","1893688","1920526","1948608","1978199","2009529","2042890","2078080","2107260","2136649","2166402","2196245","2225783","2284994","2347352","2410884","2474496","2537643","2600644","2664055","2728937","2795959","2866647","2939810","3014285","3088940","3163028","3236290","3309210","3382544","3457327","3534467","3630369","3729933","3833072","3940314","4051879","4168070","4288627","4412905","4539965","4668953","4791460","4915149","5040400","5167607","5296840","5428160","5561262","5695660","5830720","5965979","6101290","6236589","6371182","",
"Poland","POL","Rural population","SP.RUR.TOTL","15443482","15423370","15479763","15562999","15654736","15682854","15673858","15697376","15719100","15712366","15638034","15517086","15429055","15351984","15280453","15211597","15141165","15063720","14958284","14905343","14910549","14912632","14915727","14920566","14919234","14902331","14866334","14812582","14735285","14719583","14760306","14795540","14824105","14844565","14858578","14861776","14855705","14848040","14836338","14817709","14646934","14625682","14608969","14641519","14675719","14712016","14745032","14779722","14824820","14877599","14932875","15113096","15149222","15174555","",
"Puerto Rico","PRI","Rural population","SP.RUR.TOTL","1307582","1297458","1290658","1284223","1273815","1257467","1235821","1208703","1179241","1152118","1132645","1126145","1123324","1122324","1119990","1114666","1106837","1096732","1084657","1071511","1031210","915308","806057","704908","612522","529615","455619","390306","333043","283432","249641","245572","241390","237755","234354","230967","228098","224814","220778","216681","213889","216410","218792","220995","223184","225002","226182","227018","227833","228763","229785","229637","229244","228618","",
"Korea, Dem. Rep.","PRK","Rural population","SP.RUR.TOTL","6832230","6863802","6869453","6863323","6865629","6889721","6936124","6996859","6938760","6779178","6599965","6709706","6815540","6911663","6990218","7046964","7154786","7243167","7320576","7399082","7487406","7569400","7661233","7759567","7858325","7953655","8044420","8132115","8219160","8309114","8404085","8505381","8610507","8714987","8819308","8919191","9005416","9079598","9145212","9207496","9270391","9334671","9399190","9462213","9520256","9571769","9615772","9653958","9687860","9719987","9748757","9774682","9797308","9816537","",
"Portugal","PRT","Rural population","SP.RUR.TOTL","5761501","5773339","5781154","5770307","5738993","5681173","5604196","5534506","5476514","5393520","5312077","5255663","5213556","5181155","5219177","5385244","5503181","5524194","5545792","5566724","5587795","5593505","5576561","5550813","5520219","5483117","5435735","5381914","5323719","5263530","5199759","5132609","5062834","5003363","4950901","4901898","4853841","4809043","4766554","4726461","4692296","4658665","4619439","4571864","4517810","4461605","4404945","4349078","4290949","4231103","4169291","4099817","4021087","3939372","",
"Paraguay","PRY","Rural population","SP.RUR.TOTL","1228726","1259612","1291405","1323208","1355509","1388629","1422696","1457651","1493122","1528588","1563769","1598582","1633268","1658883","1684799","1711725","1739675","1768679","1799015","1831186","1865312","1901598","1939646","1972728","2005511","2037561","2068557","2098494","2127137","2154540","2180375","2204641","2227151","2252028","2276035","2298590","2319600","2339209","2357362","2374232","2389905","2404530","2417975","2449491","2484064","2518129","2551590","2584503","2617002","2649398","2681624","2713769","2745830","2777105","",
"Pacific island small states","PSS","Rural population","SP.RUR.TOTL","664580","682655","701621","720982","740029","758287","775591","792929","809600","825557","841124","856494","871543","886420","902223","918581","934996","952451","970646","989678","1009646","1030530","1052270","1073867","1093888","1111394","1125818","1134651","1141811","1149702","1159660","1171828","1185612","1200167","1214229","1227362","1238636","1251073","1262982","1274258","1284558","1294271","1304454","1314786","1325469","1336803","1348890","1361591","1374623","1387672","1400422","1412843","1425019","1436952","",
"French Polynesia","PYF","Rural population","SP.RUR.TOTL","45069","45827","46712","47424","47966","48422","48773","49036","49232","49397","49544","50065","51194","52330","53449","54531","55568","56698","58479","60306","62193","64140","66136","68172","70297","72468","74671","76894","79084","81385","83593","85624","87502","89323","91229","93315","95622","97794","99992","102165","104229","106164","107995","109284","110223","111063","111791","112416","113726","115168","116665","118239","119881","121559","",
"Qatar","QAT","Rural population","SP.RUR.TOTL","6967","7349","7811","8324","8923","9522","10109","10696","11308","11981","12734","13596","14763","15982","17155","18229","19143","19955","20867","22150","23801","26013","28659","31510","34275","36732","38235","37860","37080","35903","34376","32547","30537","28521","26666","25068","23799","22985","22631","22285","21901","21377","20832","20679","20855","20948","21732","22784","23635","23930","23534","22702","21612","20364","",
"Romania","ROU","Rural population","SP.RUR.TOTL","12110087","12080581","12030313","11977238","11921130","11857243","11847286","11948119","12012953","12041101","12085640","12109565","12122296","12121991","12128723","12173328","12211371","12196032","12150355","12070684","11995463","11929129","11821705","11698734","11571295","11459405","11348027","11228468","11116099","11000766","10854514","10596632","10433628","10454264","10473627","10487165","10491599","10495945","10508454","10526353","10547299","10434781","10261140","10158919","10073097","9983156","9896426","9723952","9536351","9430554","9348183","9275922","9217025","9136333","",
"Russian Federation","RUS","Rural population","SP.RUR.TOTL","55475143","55009623","54530929","54036643","53529836","53013631","52200695","51383521","50561694","49741704","48939317","48162739","47384351","46607946","45831223","45054966","44336325","43620050","42902521","42367388","42049135","41712214","41358307","40990219","40686607","40391011","40068987","39738044","39385579","39296740","39454570","39550333","39573577","39534539","39492977","39446985","39459486","39400218","39340972","39226849","39068066","38908569","38764328","38520607","38230555","37978132","37747725","37585128","37479331","37404439","37465903","37551803","37532681","37523779","",
"Rwanda","RWA","Rural population","SP.RUR.TOTL","2857155","2916575","2967925","3017140","3072432","3139764","3221430","3315661","3419114","3526677","3634626","3739283","3844589","3952447","4065268","4184887","4311587","4444788","4584555","4737262","4898089","5059323","5219125","5388095","5580809","5803442","6077560","6390485","6674472","6837903","6823948","6590740","6133544","5622642","5242117","5106686","5255145","5664000","6220108","6748567","7142453","7373382","7479686","7520144","7549167","7611269","7712526","7834794","7970536","8109108","8241118","8366929","8490918","8612288","",
"South Asia","SAS","Rural population","SP.RUR.TOTL","477308679","486700711","496069413","505635352","515671917","526033610","536797694","547919998","559346804","570916067","582572014","594014886","604993900","616188517","627586662","639252844","651387664","663910930","676699658","689576821","702391865","715527477","730057173","744573252","759219312","774122500","789256033","804510940","819858295","835276118","850704721","866350432","882245487","898137986","913924368","929539054","944880794","960010072","974870819","989506360","1003677425","1016759739","1028931554","1040771223","1052084216","1062793271","1072892772","1082381080","1091407948","1100218589","1108843482","1117346642","1124988869","1132898410","",
"Saudi Arabia","SAU","Rural population","SP.RUR.TOTL","2799576","2842352","2889134","2923459","2940411","2952866","2960527","2964846","2967707","2971939","2978721","2988072","2999397","3013468","3030010","3072961","3124260","3177591","3233859","3294949","3360491","3430504","3500050","3561604","3606586","3630779","3632682","3691811","3736608","3770586","3794977","3812846","3823718","3873751","3925277","3960414","3975117","3974759","3975569","3999482","4059537","4162232","4298695","4449349","4588098","4696298","4768909","4813309","4838490","4858987","4883613","4914381","4947546","4981917","",
"Sudan","SDN","Rural population","SP.RUR.TOTL","6718550","6879417","7044973","7215234","7390189","7570076","7754972","7944880","8139558","8338750","8541999","8748843","8959314","9190697","9481498","9788314","10112005","10451493","10804587","11168329","11540362","11923233","12317039","12666042","12930760","13175938","13392564","13585565","13779255","14006591","14284285","14621923","15000104","15438046","16062191","16623302","17107107","17527223","17910736","18298398","18719000","19179848","19671360","20186276","20711824","21238340","21766932","22300740","22834416","23355115","23858320","24340228","24803718","25261449","",
"Senegal","SEN","Rural population","SP.RUR.TOTL","2446857","2493548","2540831","2588857","2637751","2687788","2738593","2789987","2842437","2896639","2952639","3012892","3074954","3136853","3195665","3249741","3302660","3369080","3434872","3503397","3576965","3656192","3740511","3829674","3923091","4020527","4121606","4226183","4335281","4461677","4591121","4723850","4859467","4995759","5129873","5260021","5385189","5506678","5627507","5751901","5882985","6021887","6167949","6320654","6477117","6636375","6797903","6962267","7130320","7303255","7481541","7665574","7853892","8044804","",
"Singapore","SGP","Rural population","SP.RUR.TOTL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Solomon Islands","SLB","Rural population","SP.RUR.TOTL","111070","114073","117162","120337","123593","126932","130339","133830","137494","141448","145999","151325","157067","163139","169413","175795","182040","188015","194024","200091","206224","212428","218677","224918","231085","237139","243051","249257","255738","262361","269197","276274","283572","291072","298741","306558","314507","322593","330806","339134","347133","354913","362703","370454","378106","385619","392966","400146","407173","414088","420905","427675","434380","441010","",
"Sierra Leone","SLE","Rural population","SP.RUR.TOTL","1785289","1797136","1809623","1822415","1834832","1847890","1861488","1875740","1890856","1907228","1925009","1944194","1964626","1986227","2008694","2038607","2075126","2113086","2152124","2191826","2231922","2271044","2309012","2347835","2390218","2437497","2496187","2563558","2627005","2674562","2698407","2696024","2672231","2636143","2600432","2575042","2560863","2557135","2569510","2604311","2664927","2754940","2870653","2999579","3124660","3233726","3321903","3392375","3449565","3501087","3552363","3603934","3653899","3702398","",
"El Salvador","SLV","Rural population","SP.RUR.TOTL","1709675","1757741","1811296","1867305","1924371","1981521","2038210","2094458","2150512","2206871","2263711","2320889","2362432","2402541","2440392","2475516","2507737","2537192","2563698","2587047","2607208","2624278","2638437","2650324","2660703","2670243","2678692","2686206","2693712","2702506","2713103","2725993","2740413","2721306","2686878","2645983","2598288","2545267","2487698","2468934","2448349","2426201","2402482","2377922","2353142","2328940","2305342","2282453","2260655","2240091","2220766","2202823","2186014","2170020","",
"San Marino","SMR","Rural population","SP.RUR.TOTL","7866","7893","7920","7941","7953","7952","7939","7914","7870","7797","7693","7279","6846","6414","6004","5627","5283","4953","4632","4321","4016","3720","3434","3162","2905","2667","2444","2237","2263","2289","2317","2346","2378","2299","2220","2141","2060","1979","1901","1831","1769","1717","1705","1729","1756","1781","1798","1809","1816","1820","1825","1831","1836","1842","",
"Somalia","SOM","Rural population","SP.RUR.TOTL","2279195","2312684","2346759","2381611","2418160","2456751","2500083","2548878","2597136","2636730","2664068","2668999","2658383","2665102","2732336","2891389","3162865","3518118","3900568","4232433","4459919","4562450","4560662","4492220","4413523","4365200","4359305","4381522","4416232","4443063","4446750","4423229","4383216","4343896","4328242","4352071","4421038","4528003","4660101","4798581","4929987","5051258","5165892","5275066","5382277","5490301","5598248","5705261","5813753","5926542","6045831","6172425","6305385","6443028","",
"Serbia","SRB","Rural population","SP.RUR.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3763187","3739484","3743919","3749101","3745499","3726787","3691473","3642601","3583252","3550096","3518552","3492398","3470714","3441670","3413723","3383615","3350548","3317282","3299514","3282723","3265980","3236681","3217483","3197068","",
"Sub-Saharan Africa (developing only)","SSA","Rural population","SP.RUR.TOTL","194298096","198233617","202271621","206387788","210594160","214906662","219369742","223958895","228675141","233519553","238553889","243666446","248900229","254298114","259885072","265629568","271521049","277624758","283891176","290537913","297441253","304344187","311389413","318522766","325688618","332860581","340114786","347516492","355017001","362597722","370103391","378134848","386344228","394719796","403508193","412477471","421622485","430878041","440356672","450002649","459818180","469324677","478926158","488539780","498333780","508281406","518422707","528720477","539053802","549556397","560204081","571017433","581980401","593062937","",
"South Sudan","SSD","Rural population","SP.RUR.TOTL","2696537","2748032","2802137","2858797","2918125","2980146","3044862","3112376","3182692","3255931","3332243","3411706","3494553","3580854","3670841","3764627","3860895","3959628","4063628","4176872","4301401","4437722","4582376","4716593","4823212","4910303","4980181","5033949","5061761","5051863","4998959","4896393","4755533","4619834","4559090","4571685","4671508","4847485","5075813","5320327","5554976","5772780","5982237","6191542","6414271","6660281","6928780","7214797","7517653","7835525","8165976","8510226","8865097","9218807","",
"Sub-Saharan Africa (all income levels)","SSF","Rural population","SP.RUR.TOTL","194485828","198422024","202461893","206580078","210788976","215104685","219571959","224165977","228886549","233733123","238766383","243874303","249100526","254489053","260066460","265802504","271686727","277784368","284046940","290693267","297600359","304511818","311569826","318718420","325897151","333079709","340341705","347748956","355253465","362837764","370347347","378383129","386596927","394976956","403769692","412747720","421901663","431166361","440654353","450309921","460135274","469651847","479263647","488887722","498692273","508650501","518802435","529110881","539454954","549968444","560627190","571451778","582426133","593520151","",
"Small states","SST","Rural population","SP.RUR.TOTL","9203939","9348645","9490732","9627403","9759669","9888320","10015281","10146076","10275392","10405175","10536200","10668873","10803035","10943037","11079018","11204873","11319141","11430140","11541006","11660750","11792648","11948346","12117833","12302009","12478947","12647843","12807069","12953226","13086400","13216189","13332150","13443468","13582581","13718940","13850081","13975101","14097375","14216014","14328856","14437148","14539792","14648784","14759621","14869160","14979235","15078317","15183060","15290664","15401421","15512405","15624718","15759717","15878289","15996081","",
"Sao Tome and Principe","STP","Rural population","SP.RUR.TOTL","53927","53702","52852","51862","51056","50650","50701","51093","51645","52113","52334","53039","53845","54602","55445","56471","57711","59113","60575","61956","63161","64153","64393","64443","64503","64659","64918","65243","65590","65909","66154","66333","66672","66938","67049","66974","66701","66277","65778","65308","64940","64686","64529","64512","64645","64923","65353","65920","66571","67243","67892","68508","69098","69667","",
"Suriname","SUR","Rural population","SP.RUR.TOTL","153018","157272","161478","165717","170314","175765","181545","187527","193210","197935","201242","202905","198380","188265","178134","168540","159610","151249","143306","135627","128112","128195","128359","128699","129331","130337","131757","133530","135527","137558","139496","141289","142969","144576","146181","147833","149527","151244","152985","154766","156595","158479","160396","162302","164118","166431","168656","170755","172758","174716","176681","178657","180632","182599","",
"Slovak Republic","SVK","Rural population","SP.RUR.TOTL","2706748","2768470","2766943","2762629","2758247","2751840","2742600","2730577","2715683","2700184","2674965","2642910","2617133","2593547","2570523","2546937","2522585","2497456","2470393","2441828","2408338","2392180","2387169","2380802","2373282","2365329","2355873","2344794","2332945","2319832","2305623","2292084","2296064","2308040","2320415","2330486","2338702","2346254","2352691","2358385","2358481","2357934","2365142","2371646","2379222","2387514","2395737","2404552","2414684","2426037","2443126","2461123","2478672","2493461","",
"Slovenia","SVN","Rural population","SP.RUR.TOTL","1137766","1130127","1123613","1119332","1115860","1113232","1112558","1110594","1105074","1095491","1086612","1078254","1067846","1057315","1043318","1033569","1028459","1020179","1010209","999641","987828","973475","972360","975386","977283","978975","988094","996878","996381","993784","991487","989577","987588","984699","983004","982678","981527","979652","976983","977145","979506","980492","981768","984196","986664","990215","995226","1002664","1006130","1017122","1023472","1027489","1031542","1035105","",
"Sweden","SWE","Rural population","SP.RUR.TOTL","2059029","2008215","1945521","1884124","1827003","1774455","1724430","1673745","1620513","1570746","1525398","1493090","1471273","1448019","1426605","1414834","1414069","1413241","1411486","1408598","1405560","1406165","1406969","1407607","1408886","1411215","1414501","1419229","1425767","1435311","1446443","1447374","1442280","1437168","1433808","1427846","1422163","1420501","1418811","1417437","1417231","1417037","1416123","1415759","1415762","1415927","1413835","1409904","1406363","1403890","1401467","1397539","1393351","1389577","",
"Swaziland","SWZ","Rural population","SP.RUR.TOTL","335568","342023","348164","354125","360095","366225","372574","379675","387032","394671","402575","410744","419133","427673","436223","444685","453077","463472","474327","485102","495695","505818","515577","525816","537638","551667","568228","592262","618225","643017","665094","683758","699446","713267","726863","741377","757321","774390","792619","808994","822401","832349","839503","845364","852094","861201","873244","887745","903873","920469","936717","952454","967874","982905","",
"Sint Maarten (Dutch part)","SXM","Rural population","SP.RUR.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Seychelles","SYC","Rural population","SP.RUR.TOTL","30160","30573","30924","31227","31503","31767","32006","32218","32398","32547","32660","32716","32630","32493","32293","32025","31703","31314","31732","32191","32608","32986","33326","33633","33915","34177","34429","34680","34942","35217","35519","35885","36314","36810","37376","38013","38504","38876","39549","40227","40468","40374","41470","40869","40556","40575","41215","41222","41935","41867","42803","41437","41577","41705","",
"Syrian Arab Republic","SYR","Rural population","SP.RUR.TOTL","2902314","2968913","3034250","3100750","3168759","3238676","3310356","3383664","3458624","3535441","3613910","3712077","3818782","3928606","4040949","4155586","4271927","4390408","4512192","4639410","4772915","4913433","5069429","5231873","5395641","5558595","5719786","5879788","6039067","6198536","6358876","6519517","6680097","6841725","7005735","7154208","7303403","7456694","7606976","7745467","7866857","7964031","8041541","8121807","8234017","8396412","8621301","8894799","9174444","9403204","9543915","9648643","9752859","9856713","",
"Turks and Caicos Islands","TCA","Rural population","SP.RUR.TOTL","2995","2994","2975","2945","2907","2869","2829","2790","2758","2744","2754","2789","2851","2926","3004","3072","3129","3178","3229","3295","3367","3350","3345","3340","3322","3284","3224","3149","3072","3006","2963","2986","3023","3061","3082","3078","3045","2993","2941","2912","2916","2955","3042","3135","3206","3241","3239","3208","3156","3094","3029","2961","2889","2819","",
"Chad","TCD","Rural population","SP.RUR.TOTL","2801572","2848287","2896330","2945057","2991969","3032605","3071022","3107586","3143838","3182028","3223268","3268429","3316360","3366112","3412271","3452386","3485767","3513880","3538475","3599386","3664946","3735673","3811506","3893972","3984628","4084700","4195081","4315550","4443831","4577002","4712992","4851208","4992861","5141818","5307152","5481460","5664379","5855891","6058104","6273953","6505031","6752764","7015473","7287437","7561142","7831171","8095513","8355722","8614810","8877139","9144202","9416630","9693518","9974631","",
"Togo","TGO","Rural population","SP.RUR.TOTL","1420913","1422758","1421743","1422718","1431925","1453192","1487967","1533080","1581920","1625933","1665338","1713515","1754704","1790666","1824238","1857803","1891029","1923912","1959205","2000428","2049798","2108476","2174925","2246186","2318513","2388934","2456727","2522464","2585763","2646558","2704764","2760084","2812671","2863901","2915538","2968942","3024497","3082016","3141343","3202054","3263909","3327018","3391411","3456975","3523501","3590890","3658898","3727507","3796848","3867444","3939178","4012181","4085866","4159791","",
"Thailand","THA","Rural population","SP.RUR.TOTL","21979596","22617959","23278892","23960953","24662840","25382732","26118736","26869306","27635160","28417282","29175013","29820068","30462725","31094036","31700726","32275195","32812312","33315198","33783962","34222220","34678472","35249605","35798942","36335232","36870913","37413556","37970989","38535921","39075888","39548416","39933825","40261767","40499357","40687054","40882386","41125972","41426061","41770372","42147950","42539072","42773169","42526213","42247568","41913550","41489312","40961567","40318349","39577436","38772034","37947751","37132175","36354672","35608427","34883657","",
"Tajikistan","TJK","Rural population","SP.RUR.TOTL","1379436","1422090","1468812","1517932","1567019","1614487","1659675","1703113","1745719","1788984","1842959","1910637","1981219","2053717","2126972","2200040","2272703","2345478","2419484","2495468","2574322","2656725","2742526","2832782","2928915","3031590","3141692","3257825","3375449","3497135","3620271","3733236","3837138","3933331","4024846","4113989","4201075","4286286","4372605","4463730","4547688","4625369","4711574","4805792","4903519","5006716","5115051","5229021","5348547","5473836","5604864","5741336","5881162","6022827","",
"Turkmenistan","TKM","Rural population","SP.RUR.TOTL","853925","881764","910709","940263","969867","999073","1027659","1055683","1083567","1111843","1142834","1177210","1212559","1248663","1285076","1321565","1358058","1394717","1431648","1471188","1514098","1557774","1602376","1648142","1695505","1744705","1795475","1847833","1902470","1958094","2014649","2075170","2138812","2202780","2263426","2312033","2346461","2374345","2396973","2416528","2434682","2451716","2467440","2482656","2498174","2514076","2530633","2547902","2565679","2583633","2601569","2619363","2637005","2654096","",
"Timor-Leste","TLS","Rural population","SP.RUR.TOTL","449258","456418","463288","470423","477829","485509","493119","500540","508224","516802","526510","538199","551221","562621","568440","566232","554584","535332","513260","494959","485008","485043","493419","507454","523086","537383","549384","559957","570097","581425","594863","611980","631448","650108","664200","671398","670252","662364","652077","645418","646480","656835","674714","696825","718375","724252","729968","735575","741076","746474","751744","782359","794711","807279","",
"Tonga","TON","Rural population","SP.RUR.TOTL","50788","52312","54122","56096","58053","59863","61500","63162","64774","66173","67338","68230","68866","69347","69818","70380","71079","71782","72432","72977","73332","73478","73452","73315","73154","73032","72969","73059","73249","73424","73559","73649","73713","73772","73859","73995","74187","74432","74727","75057","75419","75808","76226","76664","77118","77583","78058","78530","78980","79392","79751","80043","80282","80509","",
"Trinidad and Tobago","TTO","Rural population","SP.RUR.TOTL","701278","720738","738398","754285","768594","781514","792946","803021","812602","822791","833650","843762","855670","868898","882680","896461","910023","923554","937324","951769","967411","985701","1004728","1023815","1041992","1058560","1073214","1086129","1097631","1108270","1117627","1122388","1126669","1130260","1132849","1134245","1134366","1133462","1132085","1130967","1131330","1137516","1144597","1152349","1160412","1168511","1176584","1184656","1192597","1200198","1207345","1213944","1219811","1224927","",
"Tunisia","TUN","Rural population","SP.RUR.TOTL","2637474","2654109","2680491","2713761","2751168","2790779","2827955","2849685","2868714","2884796","2897678","2900681","2904890","2912112","2923209","2940837","2975450","3016760","3062579","3109585","3155675","3201290","3246155","3289883","3309224","3351455","3396635","3420406","3432679","3411813","3429251","3430758","3433146","3431620","3431130","3450966","3465750","3477557","3485708","3494617","3497181","3500102","3501725","3484765","3483392","3500322","3517825","3534510","3553038","3573788","3593656","3618418","3634820","3651768","",
"Turkey","TUR","Rural population","SP.RUR.TOTL","18869864","19177851","19485908","19789474","20090297","20389740","20633049","20845179","21054082","21264380","21477293","21740513","22031115","22323747","22611512","22889898","23223516","23583340","23942217","24307701","24683835","24630329","24380288","24095524","23763899","23385160","23121111","22892172","22629285","22341233","22028179","21977672","22036947","22086906","22129323","22166499","22199991","22229726","22253039","22268957","22274691","22222291","22138142","22043821","21938737","21824779","21698275","21561293","21417245","21271874","21125480","20980980","20842031","20703889","",
"Tuvalu","TUV","Rural population","SP.RUR.TOTL","5134","5216","5304","5391","5471","5538","5588","5625","5651","5670","5685","5698","5706","5711","5710","5705","5694","5679","5664","5652","5650","5657","5671","5685","5692","5686","5638","5578","5507","5428","5343","5253","5211","5200","5185","5170","5153","5134","5115","5099","5085","5074","5066","5020","4951","4876","4796","4712","4623","4533","4442","4350","4258","4166","",
"Tanzania","TZA","Rural population","SP.RUR.TOTL","9545982","9813749","10091031","10377738","10673538","10978396","11291956","11614772","11916817","12221827","12536392","12860486","13192532","13529092","13865159","14197276","14523168","14843512","15158182","15550781","15966943","16394510","16831945","17278052","17729694","18186288","18643548","19103002","19572308","20102874","20672262","21278515","21915255","22563093","23194860","23792844","24351032","24878112","25387851","25900400","26430876","26983215","27555248","28081231","28617289","29178466","29765836","30378818","31013139","31665440","32329528","33005407","33690435","34380652","",
"Uganda","UGA","Rural population","SP.RUR.TOTL","6488376","6683133","6890745","7109672","7337725","7572864","7815337","8064607","8315406","8561531","8816541","9065525","9308028","9550184","9800350","10064869","10346713","10645087","10958247","11282661","11604279","11917722","12238852","12574496","12932937","13319662","13736883","14181127","14644800","15117848","15592680","16097557","16643176","17196152","17755554","18321735","18893145","19472148","20066616","20687569","21342658","22035572","22764591","23488187","24225307","24981731","25755919","26549637","27364088","28201209","29061786","29946151","30852183","31777825","",
"Ukraine","UKR","Rural population","SP.RUR.TOTL","22699683","22663769","22621103","22565436","22486757","22337238","22156430","21948826","21720947","21483974","21268706","21083364","20894412","20700678","20496199","20288830","20068207","19837274","19597126","19364462","19143447","18933317","18690449","18453837","18220686","17983375","17752120","17526818","17311571","17231090","17250458","17266236","17295636","17284885","17179634","17024300","16853978","16681382","16513903","16339552","16156725","15976584","15770412","15574112","15375742","15172569","14986584","14814623","14652285","14505868","14363951","14225567","14101096","13977134","",
"Upper middle income","UMC","Rural population","SP.RUR.TOTL","790510967","784499787","788478881","801400727","813525243","831469648","851934775","871383987","891399960","912651627","934504790","956503234","976998935","995742227","1012248823","1026749772","1040196664","1052275392","1061091547","1066597595","1071239028","1075701088","1081220249","1087845246","1093074562","1098479471","1104733225","1111752010","1118505777","1124210876","1128751697","1130936872","1131342634","1130700434","1129430320","1127497562","1125047347","1122108947","1118236072","1113233967","1106990450","1097131632","1084970297","1071803401","1057895716","1043507242","1028973196","1013973075","998614985","983161114","967291765","951249693","935579547","920321390","",
"Uruguay","URY","Rural population","SP.RUR.TOTL","501637","502485","503075","503368","503418","503157","502703","501952","500656","498556","495456","491258","486141","480639","475413","470211","460169","451012","442447","434142","425872","417678","409516","401473","393533","385706","377124","368255","359546","351124","342933","334992","327233","319693","312280","304962","297641","289542","281438","273215","264737","256061","247267","238498","230075","222154","214699","207681","201001","194603","188359","182302","176451","170932","",
"United States","USA","Rural population","SP.RUR.TOTL","54208527","54414785","54549307","54626596","54673014","54639947","54551297","54423243","54242804","54047876","54129627","54795508","55364268","55874046","56365499","56902406","57423878","57982322","58579920","59207469","59673829","59913573","60135341","60332364","60503262","60684895","60888123","61073788","61266559","61485081","61656881","61471853","61314541","61112155","60847887","60559606","60247274","59962727","59647910","59318323","59093274","59176653","59224903","59231337","59272576","59316092","59380586","59435929","59486862","59495270","59477260","59387637","59297017","59188803","",
"Uzbekistan","UZB","Rural population","SP.RUR.TOTL","5650495","5833907","6026770","6225522","6425137","6622201","6814857","7004194","7193342","7387034","7577229","7761770","7951223","8142809","8332077","8516245","8694323","8867326","9036798","9240819","9490758","9745915","10005648","10269542","10536876","10807077","11079142","11353107","11629737","11942013","12270723","12607237","12980077","13353682","13694724","14026446","14380920","14713064","14984254","15179222","15424002","15658202","15889170","16113756","16339544","16569991","16813152","17087511","17390518","17705883","18225382","18726459","19001490","19288681","",
"St. Vincent and the Grenadines","VCT","Rural population","SP.RUR.TOTL","59948","60463","60864","61178","61441","61683","61906","62108","62299","62495","62702","62927","63166","63409","63639","63846","64026","64184","64309","64401","64454","64467","64435","64366","64268","64147","64004","63835","63622","63346","62991","62585","62310","61980","61611","61219","60804","60373","59939","59524","59143","58802","58498","58216","57936","57645","57337","57016","56685","56342","55986","55619","55239","54853","",
"Venezuela, RB","VEN","Rural population","SP.RUR.TOTL","2909842","2922719","2947511","2969070","2986358","2999594","3008042","3012699","3014785","3016630","3018684","3021307","3033223","3050592","3067798","3084838","3101628","3118048","3131727","3140320","3142322","3137894","3136992","3136254","3133701","3131088","3128415","3125195","3120413","3113127","3102462","3093276","3083261","3070989","3056272","3039879","3021488","3001832","2980424","2957926","2933788","2909095","2929073","2971840","3014275","3056641","3098401","3140055","3181251","3221880","3261851","3301120","3339659","3376802","",
"Virgin Islands (U.S.)","VIR","Rural population","SP.RUR.TOTL","13927","14368","14796","15246","15714","16157","16750","17336","17942","18530","19157","20747","21325","22621","23245","23270","22764","21113","20853","19941","19257","18587","18471","17974","17805","16820","15957","15130","14205","13329","12803","12278","11776","11288","10803","10311","9818","9347","8888","8440","8054","7789","7536","7295","7059","6834","6612","6388","6170","5955","5745","5543","5352","5170","",
"Vietnam","VNM","Rural population","SP.RUR.TOTL","29635779","30102817","30571256","31047591","31538113","32045024","32572407","33122231","33694352","34291038","34909593","35681349","36481351","37307049","38151372","39009005","39876970","40750015","41624069","42492935","43364361","44155729","44899314","45644101","46443214","47352831","48425134","49592660","50767292","51890451","52645017","53373655","54075579","54742666","55384759","56021858","56638649","57235633","57817635","58353664","58709144","59015281","59247582","59472585","59707679","59915729","60078671","60214718","60327876","60425680","60511975","60584126","60660298","60724851","",
"Vanuatu","VUT","Rural population","SP.RUR.TOTL","57074","58754","60507","62301","64097","65871","67606","69317","71055","72889","74864","76991","79249","81611","84041","86500","88993","91516","94028","96404","98590","100649","102601","104486","106365","108285","110233","112207","114267","116517","119191","122134","125304","128532","131584","134313","136644","138663","140548","142571","144950","147731","150825","154146","157574","161011","164442","167889","171336","174773","178195","181590","184952","188288","",
"West Bank and Gaza","PSE","Rural population","SP.RUR.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","638796","657500","676641","696293","716420","737055","758154","779829","790656","804767","819109","833714","848526","863610","878906","894481","910309","926356","945785","965575","985703","1007053","1028844","1050716","",
